directory,scenario,policy,state,ranking_eligible,violations,invalid,violation_reasons,min_soc_kwh,max_soc_kwh,max_abs_dispatch_kw,energy_residual_kwh,export_kwh,import_kwh,load_kwh,max_loading,max_power_residual_pu,max_voltage_pu,min_voltage_pu,network_loss_kwh,peak_import_kw,solar_kwh,storage_delta_kwh,storage_loss_kwh,total_loss_kwh
confirmation/batch-01/case-001,confirmation seed=43 scale=0.7,tap_p2,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,2.723954395378314e-11,307.1121498305391,544.4637352356003,893.7124283,0.7200975242300236,4.768602378846438e-11,1.023030744352733,1.003004568061877,5.476778205033884,63.6230018648305,661.8376211,0.0,0.0,5.476778205033884
confirmation/batch-01/case-001,confirmation seed=43 scale=0.7,tap_p4,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,1.929922888166402e-11,307.17962787835194,544.3987585082994,893.7124283,0.7111754130042102,4.674066772278796e-11,1.0354054130656571,1.0156223773248254,5.344323429927981,63.611340920077616,661.8376211,0.0,0.0,5.344323429927981
confirmation/batch-01/case-001,confirmation seed=43 scale=0.7,combined_loss,COMPLETED_VALID,True,0,0,,40.0,47.60000000000002,2,1.514322001128221e-11,299.3099286157576,537.0845470167536,893.7124283,0.6918803121828341,3.8410108304438426e-11,1.0352919271790035,1.016164088040243,5.119811200980799,61.77832469591328,661.8376211,0.0,0.7799999999999996,5.899811200980798
confirmation/batch-01/case-001,confirmation seed=43 scale=0.7,combined_peak,COMPLETED_VALID,True,0,0,,40.0,70.4,8,3.653077840226615e-12,275.585565560026,515.1971995555953,893.7124283,0.6343764441188957,4.674066772278796e-11,1.034950253349968,1.0164880308547004,4.616826795565528,56.29318981067172,661.8376211,7.105427357601002e-15,3.1199999999999983,7.736826795565526
confirmation/batch-01/case-001,confirmation seed=43 scale=0.7,storage_loss,COMPLETED_VALID,True,0,0,,40.0,47.60000000000002,2,2.21678231326905e-11,299.17890662437947,537.2121124089075,893.7124283,0.7094532144228061,4.4177312885746546e-11,1.0105429492528168,0.9909394229991882,5.378398584505791,61.80064125572826,661.8376211,0.0,0.7799999999999996,6.1583985845057905
confirmation/batch-01/case-001,confirmation seed=43 scale=0.7,storage_peak,COMPLETED_VALID,True,0,0,,40.0,70.4,8,1.2393641668495547e-11,275.4682039123376,515.3130179313459,893.7124283,0.6504677990989305,2.768836443946935e-11,1.0101932123824455,0.9912718357688993,4.850006818995891,56.3118731840967,661.8376211,7.105427357601002e-15,3.1199999999999983,7.9700068189958895
confirmation/batch-02/case-000,confirmation seed=43 scale=0.85,baseline,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,3.9399594697897555e-11,254.22932964040558,684.1063878094085,1085.2222358249996,0.8871076783180245,5.869413746950698e-11,1.009772764240785,0.9883003027349101,6.4924434439637295,77.40015978574255,661.8376211,0.0,0.0,6.4924434439637295
confirmation/batch-02/case-000,confirmation seed=43 scale=0.85,tap_m2,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,3.487610200636482e-11,254.1697186111058,684.2128536860444,1085.2222358249996,0.8985706331742276,4.986330716046519e-11,0.9973934601774942,0.9756488568753958,6.6585203499040775,77.41885533160168,661.8376211,0.0,0.0,6.6585203499040775
confirmation/batch-02/case-000,confirmation seed=43 scale=0.85,tap_p2,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,2.9049651573131996e-11,254.28678893465155,684.0039171456823,1085.2222358249996,0.875936385888771,5.1747186233676655e-11,1.0221549433074955,1.000947885536332,6.332513486002026,77.38217132146659,661.8376211,0.0,0.0,6.332513486002026
confirmation/batch-02/case-000,confirmation seed=43 scale=0.85,tap_p4,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,3.433164863508864e-11,254.3421983535255,683.9052433414124,1085.2222358249996,0.8650456579220751,5.829583803490035e-11,1.0345398970639643,1.0135917527420037,6.178430262852773,77.36485449657545,661.8376211,0.0,0.0,6.178430262852773
confirmation/batch-02/case-000,confirmation seed=43 scale=0.85,combined_loss,COMPLETED_VALID,True,0,0,,40.0,47.60000000000002,2,4.4046322145163685e-11,246.46023588718379,676.5678975719966,1085.2222358249996,0.8456718962129416,5.870108003878181e-11,1.0344261320824077,1.0142284124145682,5.943046959768973,75.52540093702788,661.8376211,0.0,0.7799999999999996,6.723046959768972
confirmation/batch-02/case-000,confirmation seed=43 scale=0.85,combined_peak,COMPLETED_VALID,True,0,0,,40.0,70.4,8,4.086952998250126e-11,222.69553051067743,654.6116296877746,1085.2222358249996,0.7878899896668601,5.013377046605632e-11,1.0340836151436092,1.0145541897490093,5.411484452056527,70.02108884490838,661.8376211,7.105427357601002e-15,3.1199999999999983,8.531484452056525
confirmation/batch-02/case-000,confirmation seed=43 scale=0.85,storage_loss,COMPLETED_VALID,True,0,0,,40.0,47.60000000000002,2,5.036926431500888e-11,246.35320141540117,676.7629322835754,1085.2222358249996,0.8672278530129947,6.209146892354131e-11,1.0096563210675678,0.9889534911864977,6.245116143124359,75.55890600130851,661.8376211,0.0,0.7799999999999996,7.025116143124358
confirmation/batch-02/case-000,confirmation seed=43 scale=0.85,storage_peak,COMPLETED_VALID,True,0,0,,40.0,70.4,8,7.272760171872505e-11,222.60017786674152,654.7912793780512,1085.2222358249996,0.8079451224191082,5.826922456083465e-11,1.0093056788030021,0.9892878852002568,5.686486786237228,70.04994075166164,661.8376211,7.105427357601002e-15,3.1199999999999983,8.806486786237226
confirmation/batch-02/case-001,confirmation seed=43 scale=1.0,baseline,COMPLETED_INFEASIBLE,False,6,0,branch 0-1 current loading,40.0,40.0,0.0,3.68762798075295e-11,208.8287726330764,831.4968496259792,1276.7320419500008,1.045543207850872,5.933655404496739e-11,1.0088849683683578,0.9862086149428978,7.773656142865051,91.21185019320413,661.8376211,0.0,0.0,7.773656142865051
confirmation/batch-02/case-001,confirmation seed=43 scale=1.0,tap_m2,COMPLETED_INFEASIBLE,False,6,0,branch 0-1 current loading,40.0,40.0,0.0,4.1229242242479813e-11,208.77966849916848,831.6477672453093,1276.7320419500008,1.059103951082682,5.819287992896127e-11,0.9964948314820651,0.9735293693297857,7.973677896098632,91.23792246691802,661.8376211,0.0,0.0,7.973677896098632
confirmation/batch-02/case-001,confirmation seed=43 scale=1.0,tap_p2,COMPLETED_INFEASIBLE,False,4,0,branch 0-1 current loading,40.0,40.0,0.0,2.2663648735488096e-11,208.876100791818,831.3516148741488,1276.7320419500008,1.0323293902911428,5.2286893541002265e-11,1.0212777267460182,0.9988832613513277,7.581093232307313,91.18676886671186,661.8376211,0.0,0.0,7.581093232307313
confirmation/batch-02/case-001,confirmation seed=43 scale=1.0,tap_p4,COMPLETED_INFEASIBLE,False,4,0,branch 0-1 current loading,40.0,40.0,0.0,2.0120793919886637e-11,208.92173725115939,831.211779644747,1276.7320419500008,1.0194492031977853,4.617446264338624e-11,1.0336730149400761,1.011553485469669,7.395621543566564,91.16262851514738,661.8376211,0.0,0.0,7.395621543566564
confirmation/batch-02/case-001,confirmation seed=43 scale=1.0,combined_loss,COMPLETED_VALID,False,0,0,,40.0,47.60000000000002,2,2.6020741117349644e-11,201.02745123202124,823.851065785184,1276.7320419500008,0.999996808449277,5.4899863176113574e-11,1.033558969343009,1.012200888236597,7.14919370313588,89.31666594618494,661.8376211,0.0,0.7799999999999996,7.929193703135879
confirmation/batch-02/case-001,confirmation seed=43 scale=1.0,combined_peak,COMPLETED_VALID,False,0,0,,40.0,70.4,8,2.573674606765053e-11,177.4914930823109,802.0944919428478,1276.7320419500008,0.9419513623388659,5.095735096209797e-11,1.0332156046864056,1.0126132715752618,6.588578010510288,83.79296397660106,661.8376211,7.105427357601002e-15,3.1199999999999983,9.708578010510287
confirmation/batch-02/case-001,confirmation seed=43 scale=1.0,storage_loss,COMPLETED_INFEASIBLE,False,4,0,branch 0-1 current loading,40.0,47.60000000000002,2,2.7678970226929778e-11,200.93972299122896,824.1287705825946,1276.7320419500008,1.025578518774492,4.884128711844679e-11,1.0087682238721611,0.9868729256068808,7.514626741337031,89.36373469047005,661.8376211,0.0,0.7799999999999996,8.29462674133703
confirmation/batch-02/case-001,confirmation seed=43 scale=1.0,storage_peak,COMPLETED_VALID,False,0,0,,40.0,70.4,8,2.6466828728644032e-11,177.41434061747628,802.3539932184061,1276.7320419500008,0.9660130459627737,4.390074245665099e-11,1.0084166710206868,0.9872962913181771,6.925231750902434,83.83433641656191,661.8376211,7.105427357601002e-15,3.1199999999999983,10.045231750902431
confirmation/batch-03/case-000,confirmation seed=47 scale=0.7,baseline,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,2.7505109301273478e-11,312.4529585872023,549.0639013136171,893.7124283,0.7297729380813335,4.389397344083702e-11,1.011001183290678,0.9903837339265322,5.67284772638687,63.63511285210405,662.7743332999997,0.0,0.0,5.67284772638687
confirmation/batch-03/case-000,confirmation seed=47 scale=0.7,tap_m2,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,3.810107784829597e-11,312.37938227428765,549.1344890213074,893.7124283,0.7388112668109766,4.697981474344682e-11,0.9986367774940631,0.9777597558161351,5.817011746981377,63.64769748102841,662.7743332999997,0.0,0.0,5.817011746981377
confirmation/batch-03/case-000,confirmation seed=47 scale=0.7,tap_p2,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,1.2352785461189342e-11,312.52388347049697,548.995953609621,893.7124283,0.7209508391021869,5.005464861731812e-11,1.0233688095677893,1.003004568061877,5.533975139111288,63.6230018648305,662.7743332999997,0.0,0.0,5.533975139111288
confirmation/batch-03/case-000,confirmation seed=47 scale=0.7,tap_p4,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,1.177813402364336e-11,312.5922821838554,548.9305153792437,893.7124283,0.7123373790555628,4.436549004723012e-11,1.0357395443877906,1.0156223773248254,5.400138195376303,63.611340920077616,662.7743332999997,0.0,0.0,5.400138195376303
confirmation/batch-03/case-000,confirmation seed=47 scale=0.7,combined_loss,COMPLETED_VALID,True,0,0,,40.0,47.60000000000002,2,2.3383517344655047e-12,304.7199408338317,541.615505825834,893.7124283,0.6918803121828341,4.436549004723012e-11,1.0356261719463422,1.016164088040243,5.177469991999623,61.77832469591328,662.7743332999997,0.0,0.7799999999999996,5.957469991999623
confirmation/batch-03/case-000,confirmation seed=47 scale=0.7,combined_peak,COMPLETED_VALID,True,0,0,,40.0,70.4,8,-1.6288304038880597e-11,280.9843998778325,519.7257802867878,893.7124283,0.6343764441188957,4.436549004723012e-11,1.035284840776013,1.0164880308547004,4.6832854089712175,56.29318981067172,662.7743332999997,7.105427357601002e-15,3.1199999999999983,7.803285408971216
confirmation/batch-03/case-000,confirmation seed=47 scale=0.7,storage_loss,COMPLETED_VALID,True,0,0,,40.0,47.60000000000002,2,1.556332840380037e-11,304.5869152341633,541.7439705401895,893.7124283,0.7094532144228061,4.473172605520511e-11,1.0108851614761727,0.9909394229991882,5.438960306010229,61.80064125572826,662.7743332999997,0.0,0.7799999999999996,6.218960306010229
confirmation/batch-03/case-000,confirmation seed=47 scale=0.7,storage_peak,COMPLETED_VALID,True,0,0,,40.0,70.4,8,7.807976487583801e-12,280.86447799790795,519.8423754064938,893.7124283,0.6504677990989305,4.148191346605291e-11,1.0105357924659886,0.9912718357688993,4.919802408577688,56.3118731840967,662.7743332999997,7.105427357601002e-15,3.1199999999999983,8.039802408577685
confirmation/batch-03/case-001,confirmation seed=47 scale=0.85,baseline,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,2.943600918570155e-11,259.86134189307376,688.8626946013972,1085.2222358249996,0.8871076783180245,5.869413746950698e-11,1.0101154299499915,0.9883003027349101,6.553450183294112,77.40015978574255,662.7743332999997,0.0,0.0,6.553450183294112
confirmation/batch-03/case-001,confirmation seed=47 scale=0.85,tap_m2,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,2.8395064077813004e-11,259.80070836964916,688.9696966212409,1085.2222358249996,0.8985706331742276,5.121976092786758e-11,0.9977402668057812,0.9756488568753958,6.721085726563414,77.41885533160168,662.7743332999997,0.0,0.0,6.721085726563414
confirmation/batch-03/case-001,confirmation seed=47 scale=0.85,tap_p2,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,1.587530107372004e-11,259.9197864337623,688.7597081416084,1085.2222358249996,0.875936385888771,5.1747186233676655e-11,1.0224935635738661,1.000947885536332,6.392019182830195,77.38217132146659,662.7743332999997,0.0,0.0,6.392019182830195
confirmation/batch-03/case-001,confirmation seed=47 scale=0.85,tap_p4,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,2.8631319537453237e-11,259.97614563462497,688.6605378646616,1085.2222358249996,0.8650456579220751,5.829583803490035e-11,1.034874564178516,1.0135917527420037,6.236489705008143,77.36485449657545,662.7743332999997,0.0,0.0,6.236489705008143
confirmation/batch-03/case-001,confirmation seed=47 scale=0.85,combined_loss,COMPLETED_VALID,True,0,0,,40.0,47.60000000000002,2,3.443800800084773e-11,252.09152866707203,681.3223873347616,1085.2222358249996,0.8456718962129416,5.870108003878181e-11,1.0347609132403974,1.0142284124145682,6.0029561426552895,75.52540093702788,662.7743332999997,0.0,0.7799999999999996,6.782956142655289
confirmation/batch-03/case-001,confirmation seed=47 scale=0.85,combined_peak,COMPLETED_VALID,True,0,0,,40.0,70.4,8,4.4283687827828544e-11,228.31557929655398,659.3637214975076,1085.2222358249996,0.7878899896668601,4.533562328589955e-11,1.034418740773602,1.0145541897490093,5.480239675909328,70.02108884490838,662.7743332999997,7.105427357601002e-15,3.1199999999999983,8.600239675909325
confirmation/batch-03/case-001,confirmation seed=47 scale=0.85,storage_loss,COMPLETED_VALID,True,0,0,,40.0,47.60000000000002,2,3.592393049700604e-11,251.98242984405084,681.5183921742272,1085.2222358249996,0.8672278530129947,6.209146892354131e-11,1.0099991091981697,0.9889534911864977,6.308059805140576,75.55890600130851,662.7743332999997,0.0,0.7799999999999996,7.088059805140575
confirmation/batch-03/case-001,confirmation seed=47 scale=0.85,storage_peak,COMPLETED_VALID,True,0,0,,40.0,70.4,8,6.319034184798511e-11,228.21759890631904,659.5442166295056,1085.2222358249996,0.8079451224191082,5.826922456083465e-11,1.0096488368356968,0.9892878852002568,5.758715198123487,70.04994075166164,662.7743332999997,7.105427357601002e-15,3.1199999999999983,8.878715198123485
confirmation/batch-04/case-000,confirmation seed=47 scale=1.0,baseline,COMPLETED_INFEASIBLE,False,6,0,branch 0-1 current loading,40.0,40.0,0.0,3.409095228334991e-11,212.36473748351065,834.1595284144429,1276.7320419500008,1.045543207850872,5.933655404496739e-11,1.0092282121261056,0.9862086149428978,7.837082280897008,91.21185019320413,662.7743332999997,0.0,0.0,7.837082280897008
confirmation/batch-04/case-000,confirmation seed=47 scale=1.0,tap_m2,COMPLETED_INFEASIBLE,False,6,0,branch 0-1 current loading,40.0,40.0,0.0,2.609823468446848e-11,212.3148551010782,834.3112987571571,1276.7320419500008,1.059103951082682,4.643984737405002e-11,0.9968422374957971,0.9735293693297857,8.038735006051915,91.23792246691802,662.7743332999997,0.0,0.0,8.038735006051915
confirmation/batch-04/case-000,confirmation seed=47 scale=1.0,tap_p2,COMPLETED_INFEASIBLE,False,4,0,branch 0-1 current loading,40.0,40.0,0.0,2.9184654692926415e-11,212.41281547116884,834.0134732885564,1276.7320419500008,1.0323293902911428,5.2286893541002265e-11,1.0216169047152384,0.9988832613513277,7.64294916735722,91.18676886671186,662.7743332999997,0.0,0.0,7.64294916735722
confirmation/batch-04/case-000,confirmation seed=47 scale=1.0,tap_p4,COMPLETED_INFEASIBLE,False,4,0,branch 0-1 current loading,40.0,40.0,0.0,2.5561774918969604e-11,212.45917470447895,833.8728484071535,1276.7320419500008,1.0194492031977853,4.617446264338624e-11,1.0340082203466496,1.011553485469669,7.455965052647702,91.16262851514738,662.7743332999997,0.0,0.0,7.455965052647702
confirmation/batch-04/case-000,confirmation seed=47 scale=1.0,combined_loss,COMPLETED_VALID,False,0,0,,40.0,47.60000000000002,2,3.381717128547734e-11,204.562221666472,826.5113229884136,1276.7320419500008,0.999996808449277,5.4899863176113574e-11,1.0338942893963619,1.012200888236597,7.2113926719064585,89.31666594618494,662.7743332999997,0.0,0.7799999999999996,7.991392671906458
confirmation/batch-04/case-000,confirmation seed=47 scale=1.0,combined_peak,COMPLETED_VALID,False,0,0,,40.0,70.4,8,3.4567015916309174e-11,182.24781706999377,805.9851953527266,1276.7320419500008,0.9419513623388659,5.2728166535427506e-11,1.0335512710397237,1.0126132715752618,6.659669632697039,83.79296397660106,662.7743332999997,7.105427357601002e-15,3.1199999999999983,9.779669632697036
confirmation/batch-04/case-000,confirmation seed=47 scale=1.0,storage_loss,COMPLETED_INFEASIBLE,False,4,0,branch 0-1 current loading,40.0,47.60000000000002,2,3.342814913764869e-11,204.4728902408538,826.7905949399175,1276.7320419500008,1.025578518774492,4.884128711844679e-11,1.0091115907306485,0.9868729256068808,7.579996049029174,89.36373469047005,662.7743332999997,0.0,0.7799999999999996,8.359996049029174
confirmation/batch-04/case-000,confirmation seed=47 scale=1.0,storage_peak,COMPLETED_VALID,False,0,0,,40.0,70.4,8,3.33226779503093e-11,182.16925759388178,806.2469033884556,1276.7320419500008,0.9660130459627737,4.390074245665099e-11,1.0087604098415306,0.9872962913181771,6.999937144539431,83.83433641656191,662.7743332999997,7.105427357601002e-15,3.1199999999999983,10.11993714453943
confirmation/batch-04/case-001,confirmation seed=53 scale=0.7,baseline,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,1.8665957668417832e-11,308.34320934733177,545.4022569008899,893.7124283,0.7362917549345194,4.8809331426572304e-11,1.011095967533239,0.9903837339265322,5.603070253539251,63.63511285210405,662.2564509999997,0.0,0.0,5.603070253539251
confirmation/batch-04/case-001,confirmation seed=53 scale=0.7,tap_m2,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,2.560085476943641e-11,308.27064969396315,545.4720969341313,893.7124283,0.7454092050228875,4.776161352709165e-11,0.9987327021216285,0.9777597558161351,5.745469940142222,63.64769748102841,662.2564509999997,0.0,0.0,5.745469940142222
confirmation/batch-04/case-001,confirmation seed=53 scale=0.7,tap_p2,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,1.567901364296631e-11,308.413154151078,545.3350291381438,893.7124283,0.7273923717176886,4.3183344601280965e-11,1.0234624795453424,1.003004568061877,5.465897687049856,63.6230018648305,662.2564509999997,0.0,0.0,5.465897687049856
confirmation/batch-04/case-001,confirmation seed=53 scale=0.7,tap_p4,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,1.453592801681225e-11,308.48060764159,545.270284473241,893.7124283,0.7187034026181529,3.8240407589523135e-11,1.0358321253569518,1.0156223773248254,5.333699531636073,63.611340920077616,662.2564509999997,0.0,0.0,5.333699531636073
confirmation/batch-04/case-001,confirmation seed=53 scale=0.7,combined_loss,COMPLETED_VALID,True,0,0,,40.0,47.60000000000002,2,1.0795586646850097e-11,300.6076210115918,537.9555602245165,893.7124283,0.6975650587850526,3.3059955177519267e-11,1.0357187843191962,1.016164088040243,5.111961912913649,61.77832469591328,662.2564509999997,0.0,0.7799999999999996,5.891961912913648
confirmation/batch-04/case-001,confirmation seed=53 scale=0.7,combined_peak,COMPLETED_VALID,True,0,0,,40.0,70.4,8,-1.4290790772975015e-12,276.8792310178231,516.0666848390582,893.7124283,0.6343764441188957,3.8240407589523135e-11,1.0353775480025675,1.0164880308547004,4.6114765212361775,56.29318981067172,662.2564509999997,7.105427357601002e-15,3.1199999999999983,7.731476521236176
confirmation/batch-04/case-001,confirmation seed=53 scale=0.7,storage_loss,COMPLETED_VALID,True,0,0,,40.0,47.60000000000002,2,1.3492984507479377e-11,300.47648788387994,538.0826262503426,893.7124283,0.7146454104159025,4.217872855841985e-11,1.0109799794185488,0.9909394229991882,5.3701610664488815,61.80064125572826,662.2564509999997,0.0,0.7799999999999996,6.150161066448881
confirmation/batch-04/case-001,confirmation seed=53 scale=0.7,storage_peak,COMPLETED_VALID,True,0,0,,40.0,70.4,8,-2.9105606813573104e-12,276.7615420625048,516.1819251164259,893.7124283,0.6504677990989305,4.8809331426572304e-11,1.0106307122313687,0.9912718357688993,4.844405753923706,56.3118731840967,662.2564509999997,7.105427357601002e-15,3.1199999999999983,7.964405753923704
confirmation/batch-05/case-000,confirmation seed=53 scale=0.85,baseline,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,3.446221086278456e-11,253.09078076516934,682.5355267281808,1085.2222358249996,0.8871076783180245,5.869413746950698e-11,1.0102103734416785,0.9883003027349101,6.478961137977065,77.40015978574255,662.2564509999997,0.0,0.0,6.478961137977065
confirmation/batch-05/case-000,confirmation seed=53 scale=0.85,tap_m2,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,2.9023894398960692e-11,253.03123196831146,682.6417193250904,1085.2222358249996,0.8985706331742276,5.0537769505512954e-11,0.9978363565357043,0.9756488568753958,6.644702531750079,77.41885533160168,662.2564509999997,0.0,0.0,6.644702531750079
confirmation/batch-05/case-000,confirmation seed=53 scale=0.85,tap_p2,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,3.1959324076069606e-11,253.14817991426472,682.4333194775974,1085.2222358249996,0.875936385888771,5.1747186233676655e-11,1.0225873872178426,1.000947885536332,6.3193547383008175,77.38217132146659,662.2564509999997,0.0,0.0,6.3193547383008175
confirmation/batch-05/case-000,confirmation seed=53 scale=0.85,tap_p4,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,4.6766146510890394e-11,253.20353118722815,682.3348996864308,1085.2222358249996,0.8650456579220751,5.829583803490035e-11,1.0349672934866425,1.0135917527420037,6.165583674156169,77.36485449657545,662.2564509999997,0.0,0.0,6.165583674156169
confirmation/batch-05/case-000,confirmation seed=53 scale=0.85,combined_loss,COMPLETED_VALID,True,0,0,,40.0,47.60000000000002,2,5.859823737353054e-11,245.31826546173002,674.9970368568834,1085.2222358249996,0.8456718962129416,5.870108003878181e-11,1.0348536741176817,1.0142284124145682,5.932986570094991,75.52540093702788,662.2564509999997,0.0,0.7799999999999996,6.712986570094991
confirmation/batch-05/case-000,confirmation seed=53 scale=0.85,combined_peak,COMPLETED_VALID,True,0,0,,40.0,70.4,8,5.375166978183188e-11,221.5494953855623,653.0392282812584,1085.2222358249996,0.7878899896668601,4.533562328589955e-11,1.0345115970061256,1.0145541897490093,5.403948070642421,70.02108884490838,662.2564509999997,7.105427357601002e-15,3.1199999999999983,8.523948070642419
